"","STATE00","COUNTY00","TRACT00","GEOID00","POP00","HU00","PART00","AREA00","AREALAND00","STATE10","COUNTY10","TRACT10","GEOID10","POP10","HU10","PART10","AREA10","AREALAND10","AREAPT","AREALANDPT","AREAPCT00PT","ARELANDPCT00PT","AREAPCT10PT","AREALANDPCT10PT","POP10PT","POPPCT00","POPPCT10","HU10PT","HUPCT00","HUPCT10"
"515",4,13,103218,4013103218,6006,3532,"P",5074301,5074301,4,13,103219,4013103219,3012,1798,"W",2888582,2888582,2888582,2888582,56.93,56.93,100,100,3012,50.15,100,1798,50.91,100
"516",4,13,103218,4013103218,6006,3532,"P",5074301,5074301,4,13,103220,4013103220,2994,1734,"W",2185719,2185719,2185719,2185719,43.07,43.07,100,100,2994,49.85,100,1734,49.09,100
"517",4,13,103302,4013103302,6246,2506,"W",2494249,2494249,4,13,103302,4013103302,6246,2506,"P",2499629,2499629,2494249,2494249,100,100,99.78,99.78,6246,100,100,2506,100,100
"518",4,13,103303,4013103303,3475,1730,"W",2550445,2550445,4,13,103303,4013103303,3475,1730,"W",2550445,2550445,2550445,2550445,100,100,100,100,3475,100,100,1730,100,100
"519",4,13,103304,4013103304,4674,1942,"W",954810,954810,4,13,103304,4013103304,4674,1942,"W",954810,954810,954810,954810,100,100,100,100,4674,100,100,1942,100,100
"520",4,13,103305,4013103305,3092,1182,"W",810661,810661,4,13,103305,4013103305,3092,1182,"W",810661,810661,810661,810661,100,100,100,100,3092,100,100,1182,100,100
"521",4,13,103306,4013103306,3619,1494,"W",767903,767903,4,13,103306,4013103306,3619,1494,"W",767903,767903,767903,767903,100,100,100,100,3619,100,100,1494,100,100
"522",4,13,103400,4013103400,4656,1842,"P",2728699,2723900,4,13,103302,4013103302,6246,2506,"P",2499629,2499629,5380,5380,0.2,0.2,0.22,0.22,0,0,0,0,0,0
"523",4,13,103400,4013103400,4656,1842,"P",2728699,2723900,4,13,103400,4013103400,4656,1842,"W",2723319,2718520,2723319,2718520,99.8,99.8,100,100,4656,100,100,1842,100,100
"524",4,13,103501,4013103501,3107,1254,"W",2006860,2006860,4,13,103501,4013103501,3107,1254,"W",2006860,2006860,2006860,2006860,100,100,100,100,3107,100,100,1254,100,100
"525",4,13,103502,4013103502,5914,2619,"W",4457246,4457246,4,13,103502,4013103502,5914,2619,"W",4457246,4457246,4457246,4457246,100,100,100,100,5914,100,100,2619,100,100
"526",4,13,103604,4013103604,4098,1980,"W",3103653,3093964,4,13,103604,4013103604,4098,1980,"W",3103653,3093964,3103653,3093964,100,100,100,100,4098,100,100,1980,100,100
"527",4,13,103605,4013103605,5967,2546,"W",6140753,6133622,4,13,103605,4013103605,5967,2546,"W",6140753,6133622,6140753,6133622,100,100,100,100,5967,100,100,2546,100,100
"528",4,13,103606,4013103606,4089,1846,"W",2424905,2424905,4,13,103606,4013103606,4089,1846,"W",2424905,2424905,2424905,2424905,100,100,100,100,4089,100,100,1846,100,100
"529",4,13,103607,4013103607,4496,1868,"W",2490593,2490593,4,13,103607,4013103607,4496,1868,"W",2490593,2490593,2490593,2490593,100,100,100,100,4496,100,100,1868,100,100
"530",4,13,103608,4013103608,3587,1586,"W",2462940,2462940,4,13,103608,4013103608,3587,1586,"W",2462940,2462940,2462940,2462940,100,100,100,100,3587,100,100,1586,100,100
"531",4,13,103609,4013103609,5280,2533,"W",2495466,2493405,4,13,103609,4013103609,5280,2533,"W",2495466,2493405,2495466,2493405,100,100,100,100,5280,100,100,2533,100,100
"532",4,13,103611,4013103611,5121,2365,"W",5219791,5215782,4,13,103611,4013103611,5121,2365,"W",5219791,5215782,5219791,5215782,100,100,100,100,5121,100,100,2365,100,100
"533",4,13,103612,4013103612,4762,2463,"W",1976903,1976903,4,13,103612,4013103612,4762,2463,"W",1976903,1976903,1976903,1976903,100,100,100,100,4762,100,100,2463,100,100
"534",4,13,103614,4013103614,2998,1252,"W",2193319,2193319,4,13,103614,4013103614,2998,1252,"W",2193319,2193319,2193319,2193319,100,100,100,100,2998,100,100,1252,100,100
"535",4,13,103615,4013103615,4748,1938,"W",7070097,7070097,4,13,103615,4013103615,4748,1938,"W",7070097,7070097,7070097,7070097,100,100,100,100,4748,100,100,1938,100,100
"536",4,13,103700,4013103700,7756,4289,"P",7288253,7288253,4,13,103701,4013103701,4700,2558,"W",2570884,2570884,2570884,2570884,35.27,35.27,100,100,4700,60.6,100,2558,59.64,100
"537",4,13,103700,4013103700,7756,4289,"P",7288253,7288253,4,13,103702,4013103702,3056,1731,"W",4717369,4717369,4717369,4717369,64.73,64.73,100,100,3056,39.4,100,1731,40.36,100
"538",4,13,103900,4013103900,5827,2418,"W",2522508,2522034,4,13,103900,4013103900,5827,2418,"W",2522508,2522034,2522508,2522034,100,100,100,100,5827,100,100,2418,100,100
"539",4,13,104000,4013104000,6725,2831,"W",2563950,2563950,4,13,104000,4013104000,6725,2831,"W",2563950,2563950,2563950,2563950,100,100,100,100,6725,100,100,2831,100,100
"540",4,13,104100,4013104100,6567,2625,"W",2564317,2564317,4,13,104100,4013104100,6567,2625,"W",2564317,2564317,2564317,2564317,100,100,100,100,6567,100,100,2625,100,100
"541",4,13,104202,4013104202,5131,1882,"W",2578358,2578358,4,13,104202,4013104202,5131,1882,"W",2578358,2578358,2578358,2578358,100,100,100,100,5131,100,100,1882,100,100
"542",4,13,104203,4013104203,6211,2379,"W",2582687,2582499,4,13,104203,4013104203,6211,2379,"W",2582687,2582499,2582687,2582499,100,100,100,100,6211,100,100,2379,100,100
"543",4,13,104204,4013104204,3230,1126,"W",1472895,1441134,4,13,104204,4013104204,3230,1126,"W",1472895,1441134,1472895,1441134,100,100,100,100,3230,100,100,1126,100,100
"544",4,13,104205,4013104205,5156,2603,"P",3495511,3376808,4,13,104205,4013104205,5156,2603,"P",3496002,3377381,3495396,3376775,100,100,99.98,99.98,5156,100,100,2603,100,100
"545",4,13,104205,4013104205,5156,2603,"P",3495511,3376808,4,13,104206,4013104206,3813,1474,"P",1636068,1625210,115,33,0,0,0.01,0,0,0,0,0,0,0
"546",4,13,104206,4013104206,3813,1474,"W",1635106,1624330,4,13,104206,4013104206,3813,1474,"P",1636068,1625210,1635106,1624330,100,100,99.94,99.95,3813,100,100,1474,100,100
"547",4,13,104207,4013104207,4240,1925,"W",2649677,2649677,4,13,104207,4013104207,4240,1925,"W",2649677,2649677,2649677,2649677,100,100,100,100,4240,100,100,1925,100,100
"548",4,13,104212,4013104212,6174,2321,"W",2581210,2581210,4,13,104212,4013104212,6174,2321,"W",2581210,2581210,2581210,2581210,100,100,100,100,6174,100,100,2321,100,100
"549",4,13,104214,4013104214,2312,768,"W",2445657,2445657,4,13,104214,4013104214,2312,768,"W",2445657,2445657,2445657,2445657,100,100,100,100,2312,100,100,768,100,100
"550",4,13,104215,4013104215,4026,1727,"W",2310146,2310146,4,13,104215,4013104215,4026,1727,"W",2310146,2310146,2310146,2310146,100,100,100,100,4026,100,100,1727,100,100
"551",4,13,104216,4013104216,4771,2040,"W",2492469,2459580,4,13,104216,4013104216,4771,2040,"W",2492469,2459580,2492469,2459580,100,100,100,100,4771,100,100,2040,100,100
"552",4,13,104217,4013104217,4882,2059,"W",2576866,2576866,4,13,104217,4013104217,4882,2059,"W",2576866,2576866,2576866,2576866,100,100,100,100,4882,100,100,2059,100,100
"553",4,13,104218,4013104218,3941,1640,"W",2565553,2565553,4,13,104218,4013104218,3941,1640,"W",2565553,2565553,2565553,2565553,100,100,100,100,3941,100,100,1640,100,100
"554",4,13,104219,4013104219,2982,1026,"W",2558520,2558520,4,13,104219,4013104219,2982,1026,"W",2558520,2558520,2558520,2558520,100,100,100,100,2982,100,100,1026,100,100
"555",4,13,104221,4013104221,5864,2145,"W",2571541,2569318,4,13,104221,4013104221,5864,2145,"W",2571541,2569318,2571541,2569318,100,100,100,100,5864,100,100,2145,100,100
"556",4,13,104222,4013104222,5915,2268,"W",2491304,2491304,4,13,104222,4013104222,5915,2268,"W",2491304,2491304,2491304,2491304,100,100,100,100,5915,100,100,2268,100,100
"557",4,13,104223,4013104223,1857,644,"W",2480393,2476173,4,13,104223,4013104223,1857,644,"W",2480393,2476173,2480393,2476173,100,100,100,100,1857,100,100,644,100,100
"558",4,13,104224,4013104224,5898,2553,"W",2570603,2545408,4,13,104224,4013104224,5898,2553,"W",2570603,2545408,2570603,2545408,100,100,100,100,5898,100,100,2553,100,100
"559",4,13,104225,4013104225,3699,1398,"W",2493198,2476321,4,13,104225,4013104225,3699,1398,"W",2493198,2476321,2493198,2476321,100,100,100,100,3699,100,100,1398,100,100
"560",4,13,104226,4013104226,4373,1914,"W",2558855,2558855,4,13,104226,4013104226,4373,1914,"W",2558855,2558855,2558855,2558855,100,100,100,100,4373,100,100,1914,100,100
"561",4,13,104227,4013104227,2059,842,"W",1094989,1082524,4,13,104227,4013104227,2059,842,"W",1094989,1082524,1094989,1082524,100,100,100,100,2059,100,100,842,100,100
"562",4,13,104300,4013104300,6509,3470,"P",2567698,2487894,4,13,104301,4013104301,3300,1269,"W",1486941,1486941,1486941,1486941,57.91,59.77,100,100,3300,50.7,100,1269,36.57,100
"563",4,13,104300,4013104300,6509,3470,"P",2567698,2487894,4,13,104302,4013104302,3209,2201,"W",1080757,1000953,1080757,1000953,42.09,40.23,100,100,3209,49.3,100,2201,63.43,100
"564",4,13,104400,4013104400,7555,3744,"P",5130647,5105339,4,13,104401,4013104401,5017,2374,"W",2549156,2549156,2549156,2549156,49.68,49.93,100,100,5017,66.41,100,2374,63.41,100
"565",4,13,104400,4013104400,7555,3744,"P",5130647,5105339,4,13,104402,4013104402,2538,1370,"W",2581491,2556183,2581491,2556183,50.32,50.07,100,100,2538,33.59,100,1370,36.59,100
"566",4,13,104501,4013104501,3697,1560,"W",1250972,1227268,4,13,104501,4013104501,3697,1560,"W",1250972,1227268,1250972,1227268,100,100,100,100,3697,100,100,1560,100,100
"567",4,13,104502,4013104502,5107,1721,"W",1341772,1341772,4,13,104502,4013104502,5107,1721,"W",1341772,1341772,1341772,1341772,100,100,100,100,5107,100,100,1721,100,100
"568",4,13,104600,4013104600,4253,1970,"W",2621628,2618240,4,13,104600,4013104600,4253,1970,"W",2621628,2618240,2621628,2618240,100,100,100,100,4253,100,100,1970,100,100
"569",4,13,104700,4013104700,6915,3809,"P",2510595,2510595,4,13,104701,4013104701,2474,1699,"W",1067299,1067299,1067299,1067299,42.51,42.51,100,100,2474,35.78,100,1699,44.6,100
"570",4,13,104700,4013104700,6915,3809,"P",2510595,2510595,4,13,104702,4013104702,4441,2110,"W",1443266,1443266,1443266,1443266,57.49,57.49,100,100,4441,64.22,100,2110,55.4,100
"571",4,13,104700,4013104700,6915,3809,"P",2510595,2510595,4,13,105200,4013105200,5819,3019,"P",4058551,4048351,30,30,0,0,0,0,0,0,0,0,0,0
"572",4,13,104801,4013104801,3619,1645,"W",5873836,5873836,4,13,104801,4013104801,3619,1645,"W",5873836,5873836,5873836,5873836,100,100,100,100,3619,100,100,1645,100,100
"573",4,13,104802,4013104802,5688,2776,"W",3335043,3335043,4,13,104802,4013104802,5688,2776,"W",3335043,3335043,3335043,3335043,100,100,100,100,5688,100,100,2776,100,100
"574",4,13,104900,4013104900,4003,1672,"W",2584774,2584774,4,13,104900,4013104900,4003,1672,"W",2584774,2584774,2584774,2584774,100,100,100,100,4003,100,100,1672,100,100
"575",4,13,105001,4013105001,7663,3233,"P",23493676,23421777,4,13,105003,4013105003,4549,1763,"W",10622844,10554193,10622844,10554193,45.22,45.06,100,100,4549,59.36,100,1763,54.53,100
"576",4,13,105001,4013105001,7663,3233,"P",23493676,23421777,4,13,105004,4013105004,3114,1470,"W",12870832,12867584,12870832,12867584,54.78,54.94,100,100,3114,40.64,100,1470,45.47,100
"577",4,13,105002,4013105002,2572,1289,"W",7771659,7769190,4,13,105002,4013105002,2574,1290,"P",7934904,7932435,7771659,7769190,100,100,97.94,97.94,2572,100,99.92,1289,100,99.92
"578",4,13,105101,4013105101,4417,1795,"W",6040065,6038274,4,13,105101,4013105101,4417,1795,"W",6040065,6038274,6040065,6038274,100,100,100,100,4417,100,100,1795,100,100
"579",4,13,105102,4013105102,4165,2562,"P",19342656,19335702,4,13,105102,4013105102,4165,2562,"W",19168858,19161904,19168858,19161904,99.1,99.1,100,100,4165,100,100,2562,100,100
"580",4,13,105102,4013105102,4165,2562,"P",19342656,19335702,4,13,105103,4013105103,3017,1386,"P",9851838,9841789,173798,173798,0.9,0.9,1.76,1.77,0,0,0,0,0,0
"581",4,13,105103,4013105103,3017,1386,"W",9678040,9667991,4,13,105103,4013105103,3017,1386,"P",9851838,9841789,9678040,9667991,100,100,98.24,98.23,3017,100,100,1386,100,100
"582",4,13,105200,4013105200,5819,3019,"W",4058521,4048321,4,13,105200,4013105200,5819,3019,"P",4058551,4048351,4058521,4048321,100,100,100,100,5819,100,100,3019,100,100
"583",4,13,105300,4013105300,4995,2518,"W",2654235,2628248,4,13,105300,4013105300,4995,2518,"W",2654235,2628248,2654235,2628248,100,100,100,100,4995,100,100,2518,100,100
"584",4,13,105400,4013105400,3603,1536,"W",2568631,2568631,4,13,105400,4013105400,3603,1536,"W",2568631,2568631,2568631,2568631,100,100,100,100,3603,100,100,1536,100,100
"585",4,13,105500,4013105500,7525,4128,"P",2578603,2558350,4,13,105501,4013105501,2355,1047,"W",1288058,1288058,1288058,1288058,49.95,50.35,100,100,2355,31.3,100,1047,25.36,100
"586",4,13,105500,4013105500,7525,4128,"P",2578603,2558350,4,13,105502,4013105502,1891,1027,"W",639843,639843,639843,639843,24.81,25.01,100,100,1891,25.13,100,1027,24.88,100
"587",4,13,105500,4013105500,7525,4128,"P",2578603,2558350,4,13,105503,4013105503,3279,2054,"W",650702,630449,650702,630449,25.23,24.64,100,100,3279,43.57,100,2054,49.76,100
"588",4,13,105601,4013105601,3791,1229,"P",1284365,1284365,4,13,104205,4013104205,5156,2603,"P",3496002,3377381,606,606,0.05,0.05,0.02,0.02,0,0,0,0,0,0
"589",4,13,105601,4013105601,3791,1229,"P",1284365,1284365,4,13,105601,4013105601,3791,1229,"W",1283759,1283759,1283759,1283759,99.95,99.95,100,100,3791,100,100,1229,100,100
"590",4,13,105602,4013105602,5943,2510,"W",1290265,1290265,4,13,105602,4013105602,5943,2510,"W",1290265,1290265,1290265,1290265,100,100,100,100,5943,100,100,2510,100,100
"591",4,13,105701,4013105701,3426,1227,"W",1288736,1288736,4,13,105701,4013105701,3426,1227,"W",1288736,1288736,1288736,1288736,100,100,100,100,3426,100,100,1227,100,100
"592",4,13,105702,4013105702,3775,1448,"W",1290174,1290174,4,13,105702,4013105702,3775,1448,"W",1290174,1290174,1290174,1290174,100,100,100,100,3775,100,100,1448,100,100
"593",4,13,105800,4013105800,6298,2166,"W",2585542,2585542,4,13,105800,4013105800,6298,2166,"W",2585542,2585542,2585542,2585542,100,100,100,100,6298,100,100,2166,100,100
"594",4,13,105900,4013105900,4956,2253,"W",2602570,2602570,4,13,105900,4013105900,4956,2253,"W",2602570,2602570,2602570,2602570,100,100,100,100,4956,100,100,2253,100,100
"595",4,13,106000,4013106000,7094,3242,"P",2586709,2586709,4,13,106001,4013106001,1671,668,"W",702927,702927,702927,702927,27.17,27.17,100,100,1671,23.56,100,668,20.6,100
"596",4,13,106000,4013106000,7094,3242,"P",2586709,2586709,4,13,106002,4013106002,2248,1169,"W",942649,942649,942649,942649,36.44,36.44,100,100,2248,31.69,100,1169,36.06,100
"597",4,13,106000,4013106000,7094,3242,"P",2586709,2586709,4,13,106003,4013106003,3175,1405,"W",941133,941133,941133,941133,36.38,36.38,100,100,3175,44.76,100,1405,43.34,100
"598",4,13,106100,4013106100,5282,2856,"W",2554725,2554725,4,13,106100,4013106100,5282,2856,"W",2554725,2554725,2554725,2554725,100,100,100,100,5282,100,100,2856,100,100
"599",4,13,106200,4013106200,3285,1341,"W",2593993,2593993,4,13,106200,4013106200,3285,1341,"W",2593993,2593993,2593993,2593993,100,100,100,100,3285,100,100,1341,100,100
"600",4,13,106300,4013106300,5093,2752,"W",2664629,2633102,4,13,106300,4013106300,5093,2752,"W",2664629,2633102,2664629,2633102,100,100,100,100,5093,100,100,2752,100,100
"601",4,13,106400,4013106400,2732,1493,"W",2589657,2493549,4,13,106400,4013106400,2732,1493,"W",2589657,2493549,2589657,2493549,100,100,100,100,2732,100,100,1493,100,100
"602",4,13,106500,4013106500,6419,3784,"P",2623107,2623107,4,13,106501,4013106501,2877,1671,"W",1313676,1313676,1313676,1313676,50.08,50.08,100,100,2877,44.82,100,1671,44.16,100
"603",4,13,106500,4013106500,6419,3784,"P",2623107,2623107,4,13,106502,4013106502,3542,2113,"W",1309431,1309431,1309431,1309431,49.92,49.92,100,100,3542,55.18,100,2113,55.84,100
"604",4,13,106600,4013106600,3607,1769,"W",2603134,2603134,4,13,106600,4013106600,3607,1769,"W",2603134,2603134,2603134,2603134,100,100,100,100,3607,100,100,1769,100,100
"605",4,13,106700,4013106700,7203,3680,"P",2578086,2571451,4,13,106701,4013106701,3961,2057,"W",633677,633677,633677,633677,24.58,24.64,100,100,3961,54.99,100,2057,55.9,100
"606",4,13,106700,4013106700,7203,3680,"P",2578086,2571451,4,13,106702,4013106702,1213,649,"W",649356,649356,649356,649356,25.19,25.25,100,100,1213,16.84,100,649,17.64,100
"607",4,13,106700,4013106700,7203,3680,"P",2578086,2571451,4,13,106703,4013106703,2029,974,"W",1295053,1288418,1295053,1288418,50.23,50.1,100,100,2029,28.17,100,974,26.47,100
"608",4,13,106800,4013106800,7189,3671,"P",2582004,2582004,4,13,106801,4013106801,3941,2136,"W",702983,702983,702983,702983,27.23,27.23,100,100,3941,54.82,100,2136,58.19,100
"609",4,13,106800,4013106800,7189,3671,"P",2582004,2582004,4,13,106802,4013106802,3248,1535,"W",1879021,1879021,1879021,1879021,72.77,72.77,100,100,3248,45.18,100,1535,41.81,100
"610",4,13,106900,4013106900,7077,2297,"W",2604857,2604857,4,13,106900,4013106900,7077,2297,"W",2604857,2604857,2604857,2604857,100,100,100,100,7077,100,100,2297,100,100
"611",4,13,107000,4013107000,7123,2732,"W",2573341,2573341,4,13,107000,4013107000,7123,2732,"W",2573341,2573341,2573341,2573341,100,100,100,100,7123,100,100,2732,100,100
"612",4,13,107101,4013107101,4262,1241,"W",1242405,1242405,4,13,107101,4013107101,4262,1241,"W",1242405,1242405,1242405,1242405,100,100,100,100,4262,100,100,1241,100,100
"613",4,13,107102,4013107102,5197,1830,"W",1341819,1341819,4,13,107102,4013107102,5197,1830,"W",1341819,1341819,1341819,1341819,100,100,100,100,5197,100,100,1830,100,100
"614",4,13,107201,4013107201,4301,1548,"W",1298215,1298215,4,13,107201,4013107201,4301,1548,"W",1298215,1298215,1298215,1298215,100,100,100,100,4301,100,100,1548,100,100
"615",4,13,107202,4013107202,4928,1400,"W",1292931,1292931,4,13,107202,4013107202,4928,1400,"W",1292931,1292931,1292931,1292931,100,100,100,100,4928,100,100,1400,100,100
"616",4,13,107300,4013107300,6202,2354,"W",2575241,2575241,4,13,107300,4013107300,6202,2354,"W",2575241,2575241,2575241,2575241,100,100,100,100,6202,100,100,2354,100,100
"617",4,13,107400,4013107400,6572,3235,"W",2585603,2585603,4,13,107400,4013107400,6572,3235,"W",2585603,2585603,2585603,2585603,100,100,100,100,6572,100,100,3235,100,100
"618",4,13,107500,4013107500,3337,1848,"W",2609412,2609412,4,13,107500,4013107500,3337,1848,"W",2609412,2609412,2609412,2609412,100,100,100,100,3337,100,100,1848,100,100
"619",4,13,107600,4013107600,5480,3372,"P",2615113,2615113,4,13,107601,4013107601,2800,1930,"W",1310496,1310496,1310496,1310496,50.11,50.11,100,100,2800,51.09,100,1930,57.24,100
"620",4,13,107600,4013107600,5480,3372,"P",2615113,2615113,4,13,107602,4013107602,2680,1442,"W",1304617,1304617,1304617,1304617,49.89,49.89,100,100,2680,48.91,100,1442,42.76,100
"621",4,13,107700,4013107700,3797,2225,"W",2619941,2619941,4,13,107700,4013107700,3797,2225,"W",2619941,2619941,2619941,2619941,100,100,100,100,3797,100,100,2225,100,100
"622",4,13,107800,4013107800,2408,1950,"W",3613317,3533588,4,13,107800,4013107800,2408,1950,"W",3613317,3533588,3613317,3533588,100,100,100,100,2408,100,100,1950,100,100
"623",4,13,107900,4013107900,3703,1993,"P",8101249,8096730,4,13,105002,4013105002,2574,1290,"P",7934904,7932435,154506,154506,1.91,1.91,1.95,1.95,2,0.05,0.08,1,0.05,0.08
"624",4,13,107900,4013107900,3703,1993,"P",8101249,8096730,4,13,107900,4013107900,3701,1992,"W",7946743,7942224,7946743,7942224,98.09,98.09,100,100,3701,99.95,100,1992,99.95,100
"625",4,13,108000,4013108000,3467,1219,"P",3818518,3796539,4,13,108000,4013108000,3467,1219,"W",3798010,3781355,3798010,3781355,99.46,99.6,100,100,3467,100,100,1219,100,100
"626",4,13,108000,4013108000,3467,1219,"P",3818518,3796539,4,13,217400,4013217400,3085,2024,"P",2189349,2180505,20508,15184,0.54,0.4,0.94,0.7,0,0,0,0,0,0
"627",4,13,108100,4013108100,1850,902,"W",1468282,1452097,4,13,108100,4013108100,1850,902,"W",1468282,1452097,1468282,1452097,100,100,100,100,1850,100,100,902,100,100
"628",4,13,108200,4013108200,3158,1641,"W",1573219,1557151,4,13,108200,4013108200,3158,1641,"W",1573219,1557151,1573219,1557151,100,100,100,100,3158,100,100,1641,100,100
"629",4,13,108300,4013108300,6105,3478,"P",3625190,3607516,4,13,108301,4013108301,3405,1858,"W",2291624,2273950,2291624,2273950,63.21,63.03,100,100,3405,55.77,100,1858,53.42,100
"630",4,13,108300,4013108300,6105,3478,"P",3625190,3607516,4,13,108302,4013108302,2700,1620,"W",1333566,1333566,1333566,1333566,36.79,36.97,100,100,2700,44.23,100,1620,46.58,100
"631",4,13,108400,4013108400,4888,3136,"W",2597617,2597617,4,13,108400,4013108400,4888,3136,"W",2597617,2597617,2597617,2597617,100,100,100,100,4888,100,100,3136,100,100
"632",4,13,108500,4013108500,5779,3648,"P",2589253,2589253,4,13,108501,4013108501,2250,1179,"W",1295678,1295678,1295678,1295678,50.04,50.04,100,100,2250,38.93,100,1179,32.32,100
"633",4,13,108500,4013108500,5779,3648,"P",2589253,2589253,4,13,108502,4013108502,3529,2469,"W",1293575,1293575,1293575,1293575,49.96,49.96,100,100,3529,61.07,100,2469,67.68,100
"634",4,13,108601,4013108601,2679,1403,"W",826571,817426,4,13,108601,4013108601,2679,1403,"W",826571,817426,826571,817426,100,100,100,100,2679,100,100,1403,100,100
